State,D1 Solar Window LT,D1 Bath LT,D2 (Window Bath Roof) LT,Home CPA ( Roof Siding gutter Doors),D5 Roof LT,Sidings LG,Roofing LG,Flooring LG,Bathroom LG,Cabinets LG,,,
,,19365,18350,18350,45171,,23426,16029,2331,46176,,,
,,19367,18351,18351,45174,,23430,16030,2332,46180,,,
,,19369,18352,18352,45176,,23432,16033,2333,46181,,,
,,19372,18353,18353,45202,,23433,16034,2538,46182,,,
,,19373,18354,18354,45203,,23434,16035,2337,46183,,,
,,19374,18355,18355,45204,,23435,16036,2041,46184,,,
,,19375,18356,18356,45205,,23436,16037,2040,46186,,,
,,19380,18357,18357,45206,,23437,16038,2338,46201,,,
,,19382,18360,18360,45207,,23438,16039,2339,46202,,,
,,19383,18370,18370,45208,,23442,16040,2341,46203,,,
,,19390,18371,18371,45209,,23451,16041,2043,46204,,,
,,19401,18372,18372,45211,,23452,16045,2044,46205,,,
,,19403,18373,18373,45212,,23453,16046,2045,46206,,,
,,19405,18403,18403,45213,,23454,16049,2047,46207,,,
,,19406,18405,18405,45214,,23455,16050,2364,46208,,,
,,19422,18407,18407,45215,,23456,16051,2347,46209,,,
,,19425,18410,18410,45216,,23457,16052,2348,46213,,,
,,19426,18411,18411,45217,,23462,16053,2345,46214,,,
,,19428,18414,18414,45218,,23464,16054,2738,46216,,,
,,19435,18415,18415,45219,,23487,16055,2050,46217,,,
,,19436,18416,18416,45220,,23488,16056,2051,46218,,,
,,19437,18417,18417,45221,,23502,16057,2739,46219,,,
,,19438,18419,18419,45222,,23503,16058,2344,46220,,,
,,19440,18420,18420,45223,,23504,16059,2346,46221,,,
,,19442,18421,18421,45224,,23505,16061,2349,46222,,,
,,19444,18424,18424,45225,,23507,16063,2055,46224,,,
,,19446,18425,18425,45226,,23508,16066,2350,46225,,,
,,19453,18426,18426,45227,,23509,16101,2355,46226,,,
,,19454,18427,18427,45229,,23513,16102,2059,46227,,,
,,19456,18428,18428,45230,,23517,16103,2358,46228,,,
,,19457,18431,18431,45231,,23518,16105,2060,46229,,,
,,19460,18433,18433,45232,,23523,16107,2061,46230,,,
,,19462,18434,18434,45233,,23601,16108,2065,46231,,,
,,19464,18435,18435,45236,,23602,16110,2558,46234,,,
,,19465,18436,18436,45237,,23604,16111,2359,46235,,,
,,19468,18437,18437,45238,,23605,16112,2360,46236,,,
,,19472,18438,18438,45239,,23606,16113,2361,46237,,,
,,19473,18439,18439,45240,,23607,16114,2362,46239,,,
,,19474,18440,18440,45241,,23608,16115,2367,46240,,,
,,19475,18441,18441,45242,,23661,16116,2770,46241,,,
,,19477,18443,18443,45243,,23662,16117,2370,46242,,,
,,19490,18444,18444,45244,,23663,16120,2066,46244,,,
,,19492,18445,18445,45245,,23664,16121,2366,46247,,,
,,19503,18447,18447,45246,,23666,16123,2571,46249,,,
,,19504,18448,18448,45247,,23669,16124,2379,46250,,,
,,19505,18449,18449,45248,,23690,16125,2576,46251,,,
,,19510,18451,18451,45249,,23692,16127,2381,46253,,,
,,19512,18452,18452,45251,,23693,16130,2382,46254,,,
,,19520,18453,18453,45252,,23696,16131,2134,46255,,,
,,19522,18454,18454,45255,,23701,16132,2108,46256,,,
,,19525,18455,18455,45697,,23702,16133,2109,46259,,,
,,19529,18456,18456,47001,,23703,16134,2110,46260,,,
,,19530,18457,18457,47003,,23704,16136,2111,46262,,,
,,19534,18459,18459,47010,,23707,16137,2112,46268,,,
,,19535,18460,18460,47011,,23821,16140,2113,46277,,,
,,19536,18461,18461,47016,,23827,16141,2114,46278,,,
,,19538,18462,18462,47017,,23828,16142,2115,46280,,,
,,19539,18463,18463,47018,,23829,16143,2116,46282,,,
,,19545,18464,18464,47020,,23837,16145,2117,46283,,,
,,19547,18465,18465,47022,,23839,16146,2118,46285,,,
,,19555,18466,18466,47025,,23843,16148,2123,46288,,,
,,19557,18469,18469,47032,,23844,16150,2133,46290,,,
,,19560,18470,18470,47038,,23845,16151,2163,46298,,,
,,19562,18471,18471,47040,,23846,16153,2196,46901,,,
,,19564,18472,18472,47041,,23847,16154,2199,46902,,,
,,19601,18473,18473,47043,,23851,16155,2201,46903,,,
,,19602,18501,18501,47060,,23856,16156,2203,46904,,,
,,19603,18502,18502,43009,,23857,16157,2204,46911,,,
,,19604,18503,18503,43010,,23866,16159,2205,46913,,,
,,19605,18504,18504,43044,,23867,16160,2206,46914,,,
,,19606,18505,18505,43047,,23868,16161,2210,46915,,,
,,19610,18507,18507,43060,,23876,16172,2211,46916,,,
,,19611,18508,18508,43070,,23878,16201,2212,46917,,,
,,19612,18509,18509,43072,,23881,16210,2215,46919,,,
,,19640,18510,18510,43078,,23882,16211,2217,46920,,,
,,19701,18512,18512,43084,,23883,16212,2222,46921,,,
,,19702,18514,18514,43310,,23888,16213,2241,46923,,,
,,19703,18515,18515,43311,,23889,16218,2266,46926,,,
,,19706,18517,18517,43318,,23890,16221,2283,46928,,,
,,19707,18518,18518,43319,,23893,16222,2284,46929,,,
,,19709,18519,18519,43324,,23897,16223,2293,46930,,,
,,19710,18522,18522,43331,,23898,16224,2297,46932,,,
,,19711,18540,18540,43333,,23920,16226,2298,46933,,,
,,19713,18577,18577,43336,,23938,16228,2135,46936,,,
,,19716,18601,18601,43343,,27831,16229,2129,46937,,,
,,19717,18602,18602,43345,,27832,16230,2150,46938,,,
,,19720,18603,18603,43347,,27839,16232,2121,46942,,,
,,19730,18610,18610,43348,,27842,16234,2122,46947,,,
,,19731,18611,18611,43357,,27845,16236,2125,46950,,,
,,19732,18612,18612,43360,,27853,16238,2124,46951,,,
,,19733,18614,18614,45005,,27855,16242,2128,46952,,,
,,19734,18615,18615,45042,,27862,16244,2136,46953,,,
,,19735,18616,18616,45064,,27869,16245,2130,46957,,,
,,19736,18617,18617,45066,,27876,16246,2126,46958,,,
,,19801,18618,18618,45068,,27897,16248,2137,46959,,,
,,19802,18619,18619,45070,,27909,16249,2151,46961,,,
,,19803,18621,18621,45301,,27910,16250,2131,46965,,,
,,19804,18622,18622,45302,,27916,16253,2119,46967,,,
,,19805,18624,18624,45303,,27917,16255,2120,46970,,,
,,19806,18626,18626,45304,,27919,16256,2127,46971,,,
,,19807,18627,18627,45305,,27921,16257,2132,46977,,,
,,19808,18628,18628,45306,,27922,16259,2152,46978,,,
,,19809,18631,18631,45308,,27923,16261,2806,46979,,,
,,19810,18632,18632,45309,,27926,16262,2809,46986,,,
,,19880,18634,18634,45310,,27927,16263,2872,46987,,,
,,19884,18635,18635,45311,,27929,16311,2885,46988,,,
,,19885,18640,18640,45312,,27932,16312,2816,46989,,,
,,19886,18641,18641,45314,,27935,16314,2817,46994,,,
,,19890,18642,18642,45315,,27937,16316,2818,46995,,,
,,19891,18643,18643,45316,,27939,16319,2827,46998,,,
,,19892,18644,18644,45317,,27942,16323,2886,47201,,,
,,19893,18651,18651,45318,,27944,16327,2887,47202,,,
,,19894,18653,18653,45319,,27950,16331,2888,47203,,,
,,19895,18654,18654,45320,,27956,16335,2889,47225,,,
,,19896,18655,18655,45321,,27958,16342,2893,47226,,,
,,19898,18656,18656,45322,,27964,16343,2801,47232,,,
,,19899,18660,18660,45323,,27965,16344,2835,47234,,,
,,19930,18661,18661,45324,,27966,16346,2837,47236,,,
,,19931,18690,18690,45325,,27973,16360,2840,47240,,,
,,19933,18701,18701,45326,,27974,16361,2841,47244,,,
,,19939,18702,18702,45327,,27976,16362,2842,47246,,,
,,19940,18703,18703,45328,,27979,16366,2871,47247,,,
,,19941,18704,18704,45330,,,16367,2878,47263,,,
,,19944,18705,18705,45331,,,16368,2802,47265,,,
,,19945,18706,18706,45332,,,16369,2814,47272,,,
,,19947,18707,18707,45333,,,16372,2815,47280,,,
,,19950,18708,18708,45334,,,16373,2823,47283,,,
,,19951,18709,18709,45335,,,16374,2824,47302,,,
,,19956,18710,18710,45336,,,16375,2825,47303,,,
,,19958,18711,18711,45337,,,16388,2826,47304,,,
,,19960,18762,18762,45338,,,16401,2828,47305,,,
,,19963,18764,18764,45339,,,16403,2829,47306,,,
,,19966,18765,18765,45340,,,16406,2830,47307,,,
,,19967,18766,18766,45341,,,16410,2831,47308,,,
,,19968,18767,18767,45342,,,16411,2838,47320,,,
,,19970,18769,18769,45344,,,16412,2839,47322,,,
,,19971,18773,18773,45345,,,16413,2857,47324,,,
,,19973,18847,18847,45346,,,16415,2858,47327,,,
,,19975,18901,18901,45347,,,16417,2859,47330,,,
,,20613,18902,18902,45348,,,16421,2860,47331,,,
,,20623,18910,18910,45349,,,16422,2861,47334,,,
,,20689,18911,18911,45350,,,16423,2862,47335,,,
,,20701,18912,18912,45351,,,16424,2863,47337,,,
,,20705,18913,18913,45352,,,16426,2864,47338,,,
,,20706,18914,18914,45353,,,16427,2865,47339,,,
,,20707,18915,18915,45354,,,16428,2876,47340,,,
,,20708,18916,18916,45356,,,16430,2895,47341,,,
,,20711,18917,18917,45358,,,16432,2896,47342,,,
,,20714,18918,18918,45359,,,16433,2901,47344,,,
,,20715,18920,18920,45360,,,16435,2902,47345,,,
,,20716,18921,18921,45361,,,16438,2903,47346,,,
,,20720,18922,18922,45362,,,16440,2904,47351,,,
,,20721,18923,18923,45363,,,16441,2905,47352,,,
,,20723,18924,18924,45365,,,16442,2906,47354,,,
,,20724,18925,18925,45368,,,16443,2907,47355,,,
,,20732,18926,18926,45369,,,16444,2908,47356,,,
,,20733,18927,18927,45370,,,16475,2909,47357,,,
,,20735,18928,18928,45371,,,16501,2910,47358,,,
,,20736,18929,18929,45372,,,16503,2911,47360,,,
,,20744,18930,18930,45373,,,16504,2912,47361,,,
,,20745,18931,18931,45377,,,16505,2914,47362,,,
,,20746,18932,18932,45378,,,16506,2915,47366,,,
,,20747,18933,18933,45380,,,16507,2916,47367,,,
,,20748,18934,18934,45381,,,16508,2917,47368,,,
,,20751,18935,18935,45382,,,16509,2918,47370,,,
,,20754,18936,18936,45383,,,16510,2919,47374,,,
,,20755,18938,18938,45384,,,16511,2920,47375,,,
,,20758,18940,18940,45385,,,16512,2921,47380,,,
,,20759,18942,18942,45387,,,16514,2940,47382,,,
,,20762,18943,18943,45388,,,16515,2804,47383,,,
,,20763,18944,18944,45389,,,16522,2807,47384,,,
,,20764,18946,18946,45390,,,16530,2808,47385,,,
,,20765,18947,18947,45402,,,16531,2812,47386,,,
,,20769,18949,18949,45403,,,16534,2813,47387,,,
,,20770,18950,18950,45404,,,16538,2822,47388,,,
,,20771,18951,18951,45405,,,16541,2832,47390,,,
,,20772,18953,18953,45406,,,16544,2833,47392,,,
,,20774,18954,18954,45409,,,16546,2836,47393,,,
,,20776,18955,18955,45410,,,16550,2852,47394,,,
,,20777,18956,18956,45414,,,16553,2873,47396,,,
,,20778,18957,18957,45415,,,16563,2874,47401,,,
,,20779,18958,18958,45416,,,16565,2875,47402,,,
,,20781,18960,18960,45417,,,16613,2877,47403,,,
,,20782,18962,18962,45419,,,16624,2879,47404,,,
,,20783,18963,18963,45420,,,16629,2880,47405,,,
,,20784,18964,18964,45423,,,16630,2881,47406,,,
,,20794,18966,18966,45424,,,16641,2882,47407,,,
,,20812,18968,18968,45426,,,16681,2883,47408,,,
,,20814,18970,18970,45429,,,16698,2891,47420,,,
,,20815,18971,18971,45430,,,16699,2892,47421,,,
,,20816,18972,18972,45431,,,16728,2894,47426,,,
,,20817,18974,18974,45432,,,16873,2898,47427,,,
,,20818,18976,18976,45433,,,17003,21045,47429,,,
,,20832,18977,18977,45434,,,17011,21157,47431,,,
,,20833,18979,18979,45435,,,17013,21401,47433,,,
,,20837,18980,18980,45439,,,17015,21044,47434,,,
,,20838,18981,18981,45440,,,17018,21122,47435,,,
,,20839,18991,18991,45449,,,17019,21158,47436,,,
,,20841,19001,19001,45458,,,17020,21228,47437,,,
,,20842,19002,19002,45459,,,17022,21220,47446,,,
,,20850,19003,19003,45469,,,17025,21133,47448,,,
,,20851,19004,19004,45502,,,17026,21226,47451,,,
,,20852,19007,19007,45503,,,17028,21204,47452,,,
,,20853,19008,19008,45504,,,17032,21128,47455,,,
,,20854,19009,19009,45505,,,17033,21208,47456,,,
,,20855,19012,19012,45506,,,17036,20747,47458,,,
,,20860,19014,19014,45822,,,17038,21237,47459,,,
,,20861,19015,19015,45826,,,17043,21219,47460,,,
,,20862,19016,19016,45828,,,17046,21087,47462,,,
,,20866,19017,19017,45845,,,17050,21117,47463,,,
,,20868,19018,19018,45846,,,17053,21082,47464,,,
,,20871,19020,19020,45860,,,17055,21236,47467,,,
,,20872,19021,19021,45865,,,17067,91910,47468,,,
,,20874,19022,19022,45866,,,17069,91911,47470,,,
,,20876,19025,19025,45869,,,17070,91913,47801,,,
,,20877,19026,19026,45871,,,17087,91914,47802,,,
,,20878,19027,19027,45883,,,17088,91942,47803,,,
,,20879,19028,19028,45885,,,17093,91945,47804,,,
,,20880,19029,19029,45895,,,17102,92020,47805,,,
,,20882,19030,19030,32110,,,17107,92021,47807,,,
,,20886,19031,19031,32112,,,17109,92024,47808,,,
,,20889,19032,19032,32114,,,17111,92025,47809,,,
,,20892,19033,19033,32117,,,17112,92026,47831,,,
,,20894,19034,19034,32118,,,17120,92027,47832,,,
,,20895,19035,19035,32119,,,17315,92029,47833,,,
,,20896,19036,19036,32124,,,17316,92037,47834,,,
,,20899,19037,19037,32127,,,17319,92064,47836,,,
,,20901,19038,19038,32128,,,17345,92065,47837,,,
,,20902,19039,19039,32129,,,17370,92071,47840,,,
,,20903,19041,19041,32130,,,17402,92075,47841,,,
,,20904,19043,19043,32131,,,17404,92105,47842,,,
,,20905,19044,19044,32132,,,17406,92108,47845,,,
,,20906,19046,19046,32136,,,17502,92110,47846,,,
,,20910,19047,19047,32137,,,17517,92111,47847,,,
,,20912,19048,19048,32139,,,17522,92117,47851,,,
,,21001,19049,19049,32141,,,17538,92119,47853,,,
,,21005,19050,19050,32145,,,17543,92120,47854,,,
,,21009,19052,19052,32164,,,17545,92123,47857,,,
,,21010,19053,19053,32168,,,17569,92126,47858,,,
,,21012,19054,19054,32169,,,17601,92128,47859,,,
,,21013,19055,19055,32174,,,17602,92129,47860,,,
,,21014,19056,19056,32176,,,18011,91505,47862,,,
,,21015,19057,19057,32180,,,18017,90745,47863,,,
,,21017,19058,19058,32181,,,18020,90220,47866,,,
,,21023,19059,19059,32187,,,18032,91765,47868,,,
,,21028,19061,19061,32190,,,18034,90501,47869,,,
,,21029,19063,19063,32713,,,18036,92656,47870,,,
,,21030,19065,19065,32720,,,18040,92807,47871,,,
,,21031,19066,19066,32724,,,18041,90620,47872,,,
,,21032,19067,19067,32725,,,18045,92629,47874,,,
,,21034,19070,19070,32738,,,18049,92708,47875,,,
,,21035,19072,19072,32744,,,18054,92840,47876,,,
,,21036,19073,19073,32754,,,18055,92844,47878,,,
,,21037,19074,19074,32759,,,18056,92845,47880,,,
,,21040,19076,19076,32763,,,18062,92646,47881,,,
,,21042,19078,19078,32764,,,18063,92647,47884,,,
,,21043,19080,19080,32780,,,18064,92648,47885,,,
,,21044,19081,19081,32796,,,18070,92649,47901,,,
,,21045,19083,19083,32815,,,18073,92602,47902,,,
,,21046,19085,19085,32899,,,18074,92603,47903,,,
,,21047,19086,19086,32922,,,18076,92604,47904,,,
,,21048,19087,19087,32926,,,18077,92651,47905,,,
,,21050,19088,19088,32927,,,18083,92677,47906,,,
,,21051,19089,19089,32953,,,18085,92630,47907,,,
,,21052,19090,19090,36005,,,18092,90720,47909,,,
,,21053,19091,19091,36009,,,18901,92691,47916,,,
,,21054,19094,19094,36010,,,18902,92692,47918,,,
,,21056,19095,19095,36016,,,18913,92659,47920,,,
,,21057,19096,19096,36017,,,18915,92856,47923,,,
,,21060,19098,19098,36027,,,18917,92865,47926,,,
,,21061,19113,19113,36034,,,18920,92866,47928,,,
,,21062,19301,19301,36035,,,18923,92867,47929,,,
,,21071,19311,19311,36048,,,18930,92868,47932,,,
,,21074,19312,19312,36049,,,18932,92869,47933,,,
,,21075,19316,19316,36079,,,18936,92870,47940,,,
,,21076,19317,19317,36081,,,18942,92688,47941,,,
,,21077,19318,19318,36301,,,18944,92701,47949,,,
,,21078,19319,19319,36303,,,18947,92705,47950,,,
,,21082,19320,19320,36305,,,18951,92780,47952,,,
,,21084,19330,19330,36310,,,18955,92782,47954,,,
,,21085,19331,19331,36311,,,18960,92861,47955,,,
,,21087,19333,19333,36312,,,18964,92683,47958,,,
,,21090,19335,19335,36313,,,18969,92886,47960,,,
,,21093,19339,19339,36314,,,18972,92887,47962,,,
,,21102,19340,19340,36316,,,19001,92878,47965,,,
,,21104,19341,19341,36317,,,19002,92879,47966,,,
,,21105,19342,19342,36318,,,19003,92881,47967,,,
,,21106,19343,19343,36319,,,19004,92882,47968,,,
,,21108,19345,19345,36320,,,19008,92883,47969,,,
,,21111,19346,19346,36321,,,19010,92880,47970,,,
,,21113,19347,19347,36322,,,19012,92509,47971,,,
,,21114,19348,19348,36323,,,19025,92860,47974,,,
,,21117,19350,19350,36330,,,19027,92503,47975,,,
,,21120,19351,19351,36340,,,19031,92504,47980,,,
,,21122,19352,19352,36343,,,19034,92506,47981,,,
,,21123,19353,19353,36344,,,19035,91710,47987,,,
,,21128,19354,19354,36345,,,19038,91709,47988,,,
,,21130,19355,19355,36346,,,19040,92324,47989,,,
,,21131,19357,19357,36350,,,19041,92335,47990,,,
,,21132,19358,19358,36351,,,19044,92336,47991,,,
,,21133,19360,19360,36352,,,19066,92337,47993,,,
,,21136,19362,19362,36353,,,19072,91701,47994,,,
,,21140,19363,19363,36360,,,19075,91730,47996,,,
,,21144,19365,19365,36362,,,19083,91739,47997,,,
,,21146,19366,19366,36370,,,19090,80106,40601,,,
,,21152,19367,19367,36371,,,19095,80132,40618,,,
,,21153,19369,19369,36373,,,19096,80133,40619,,,
,,21154,19371,19371,36374,,,19127,80809,40620,,,
,,21155,19372,19372,36375,,,19128,80817,40622,,,
,,21156,19373,19373,36376,,,19422,80819,40324,,,
,,21157,19374,19374,36442,,,19435,80829,40370,,,
,,21158,19375,19375,36453,,,19440,80901,40379,,,
,,21160,19376,19376,36467,,,19446,80903,41003,,,
,,21161,19380,19380,36477,,,19454,80904,41031,,,
,,21162,19381,19381,42301,,,19464,80905,40361,,,
,,21163,19382,19382,42303,,,19465,80906,41039,,,
,,21204,19383,19383,42322,,,19475,80907,41041,,,
,,21208,19390,19390,42325,,,19501,80909,41049,,,
,,21209,19395,19395,42327,,,19503,80910,41093,,,
,,21210,19397,19397,42343,,,19504,80912,41179,,,
,,21214,19398,19398,42344,,,19505,80915,41189,,,
,,21219,19399,19399,42348,,,19512,80916,40313,,,
,,21220,19401,19401,42350,,,19525,80917,40351,,,
,,21221,19403,19403,42351,,,19701,80918,40358,,,
,,21222,19404,19404,42352,,,19702,80919,40360,,,
,,21225,19405,19405,42355,,,19706,80920,40371,,,
,,21226,19406,19406,42364,,,19707,80922,40374,,,
,,21228,19407,19407,42366,,,19709,80923,40316,,,
,,21234,19408,19408,42368,,,19711,80925,40322,,,
,,21236,19409,19409,42371,,,19730,80927,40346,,,
,,21237,19415,19415,42372,,,19731,80928,40387,,,
,,21240,19420,19420,42376,,,19733,80929,41301,,,
,,21244,19421,19421,42378,,,19734,80930,41332,,,
,,21250,19422,19422,42404,,,19803,80932,41365,,,
,,21251,19423,19423,42406,,,19807,80933,41311,,,
,,21252,19424,19424,42409,,,19808,80934,41397,,,
,,21285,19425,19425,42413,,,19810,80935,40402,,,
,,21286,19426,19426,42420,,,19884,80936,40447,,,
,,21401,19428,19428,42431,,,19901,80937,40481,,,
,,21402,19429,19429,42436,,,19904,80938,40486,,,
,,21403,19430,19430,42437,,,19938,80939,40409,,,
,,21404,19435,19435,42441,,,19962,80941,40445,,,
,,21405,19436,19436,42450,,,19977,80942,40456,,,
,,21409,19437,19437,42451,,,20007,80946,40419,,,
,,21411,19438,19438,42452,,,20016,80947,40437,,,
,,21412,19440,19440,42455,,,20036,80949,40442,,,
,,21601,19441,19441,42456,,,20105,80950,40484,,,
,,21613,19442,19442,42458,,,20115,80951,40489,,,
,,21617,19443,19443,42459,,,20117,80960,40422,,,
,,21619,19444,19444,42461,,,20120,80962,40440,,,
,,21623,19446,19446,42462,,,20121,80970,40464,,,
,,21625,19450,19450,47520,,,20124,80977,40468,,,
,,21626,19451,19451,47523,,,20129,80995,40330,,,
,,21631,19453,19453,47531,,,20130,80997,40372,,,
,,21638,19454,19454,47532,,,20132,80831,40347,,,
,,21643,19455,19455,47537,,,20135,80908,40383,,,
,,21649,19456,19456,47541,,,20137,85140,40384,,,
,,21651,19457,19457,47542,,,20141,85142,40502,,,
,,21653,19462,19462,47550,,,20143,85143,40503,,,
,,21654,19464,19464,47552,,,20144,85144,40504,,,
,,21657,19465,19465,47556,,,20147,85201,40505,,,
,,21658,19470,19470,47575,,,20148,85202,40506,,,
,,21662,19472,19472,47577,,,20151,85203,40507,,,
,,21663,19473,19473,47579,,,20152,85204,40508,,,
,,21664,19474,19474,47584,,,20155,85205,40509,,,
,,21666,19475,19475,47585,,,20158,85206,40510,,,
,,21671,19477,19477,47586,,,20169,85207,40511,,,
,,21672,19478,19478,47588,,,20175,85208,40513,,,
,,21673,19480,19480,47590,,,20176,85210,40514,,,
,,21678,19481,19481,47598,,,20180,85211,40515,,,
,,21701,19482,19482,47601,,,20184,85212,40516,,,
,,21702,19483,19483,47610,,,20189,85213,40517,,,
,,21703,19484,19484,47611,,,20197,85214,40526,,,
,,21704,19485,19485,47612,,,20198,85215,40536,,,
,,21705,19486,19486,47613,,,20705,85216,40546,,,
,,21710,19487,19487,47615,,,20707,85224,40550,,,
,,21717,19488,19488,47616,,,20720,85225,40598,,,
,,21723,19489,19489,47617,,,20770,85226,40336,,,
,,21727,19492,19492,47619,,,20771,85233,40391,,,
,,21737,19493,19493,47620,,,20774,85234,40385,,,
,,21738,19494,19494,47630,,,20812,85244,40403,,,
,,21754,19495,19495,47631,,,20814,85246,40404,,,
,,21757,19496,19496,47633,,,20815,85248,40475,,,
,,21762,19501,19501,47634,,,20816,85249,40410,,,
,,21770,19503,19503,47635,,,20817,85274,40444,,,
,,21771,19505,19505,47637,,,20818,85275,40461,,,
,,21774,19506,19506,47638,,,20832,85277,40339,,,
,,21776,19507,19507,47639,,,20837,85286,40340,,,
,,21778,19508,19508,47647,,,20850,85295,40356,,,
,,21784,19510,19510,47648,,,20851,85296,40390,,,
,,21787,19511,19511,47649,,,20852,85297,40337,,,
,,21788,19512,19512,47654,,,20854,85298,40353,,,
,,21791,19516,19516,47660,,,20859,85299,40312,,,
,,21793,19518,19518,47665,,,20860,85044,40380,,,
,,21794,19519,19519,47670,,,20861,85045,40311,,,
,,21797,19520,19520,47708,,,20866,85048,42501,,,
,,21798,19523,19523,47710,,,20868,85050,42503,,,
,,21801,19525,19525,47711,,,20874,85054,42518,,,
